sls_order_id,sls_order_item,sls_order_product_id,sls_order_currency,sls_order_gross_amount,sls_order_net_amount,sls_order_tax_amount,sls_order_item_atp_status,sls_order_quantity,sls_order_quantity_unit,sls_order_delivery_date,dwh_create_date
USD,379,0,331,625,47,375,I,10,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,9,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,2250,0,1968,750,281,250,I,9,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,4,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,1500,0,1312,500,187,500,I,3,EA,2019-01-18,2025-03-16 11:10:39.0400000
USD,249,0,217,875,31,125,I,2,EA,2019-01-18,2025-03-16 11:10:39.0400000
USD,1499,0,1311,625,187,375,I,10,EA,2019-01-18,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,7,EA,2019-01-18,2025-03-16 11:10:39.0400000
USD,7900,0,6912,500,987,500,I,6,EA,2019-01-18,2025-03-16 11:10:39.0400000
USD,899,0,786,625,112,375,I,1,EA,2019-01-18,2025-03-16 11:10:39.0400000
USD,721,0,630,875,90,125,I,7,EA,2019-01-03,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,3,EA,2019-01-03,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,6,EA,2019-01-03,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,6,EA,2019-01-03,2025-03-16 11:10:39.0400000
USD,249,0,217,875,31,125,I,5,EA,2019-01-03,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,6,EA,2019-01-03,2025-03-16 11:10:39.0400000
USD,525,0,459,375,65,625,I,9,EA,2019-01-03,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,10,EA,2019-01-03,2025-03-16 11:10:39.0400000
USD,3000,0,2625,0,375,0,I,3,EA,2019-01-09,2025-03-16 11:10:39.0400000
USD,299,0,261,625,37,375,I,2,EA,2019-01-09,2025-03-16 11:10:39.0400000
USD,7900,0,6912,500,987,500,I,4,EA,2019-01-09,2025-03-16 11:10:39.0400000
USD,288,0,252,0,36,0,I,8,EA,2019-01-09,2025-03-16 11:10:39.0400000
USD,319,0,279,125,39,875,I,7,EA,2019-01-09,2025-03-16 11:10:39.0400000
USD,288,0,252,0,36,0,I,7,EA,2019-01-09,2025-03-16 11:10:39.0400000
USD,1999,0,1749,125,249,875,I,8,EA,2019-01-09,2025-03-16 11:10:39.0400000
USD,525,0,459,375,65,625,I,9,EA,2019-01-02,2025-03-16 11:10:39.0400000
USD,249,0,217,875,31,125,I,10,EA,2019-01-02,2025-03-16 11:10:39.0400000
USD,319,0,279,125,39,875,I,9,EA,2019-01-02,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,7,EA,2019-01-02,2025-03-16 11:10:39.0400000
USD,1900,0,1662,500,237,500,I,8,EA,2019-01-02,2025-03-16 11:10:39.0400000
USD,1299,0,1136,625,162,375,I,3,EA,2019-01-02,2025-03-16 11:10:39.0400000
USD,400,0,350,0,50,0,I,5,EA,2019-01-02,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,7,EA,2019-01-02,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,4,EA,2019-01-13,2025-03-16 11:10:39.0400000
USD,1900,0,1662,500,237,500,I,7,EA,2019-01-13,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,4,EA,2019-01-13,2025-03-16 11:10:39.0400000
USD,1900,0,1662,500,237,500,I,1,EA,2019-01-13,2025-03-16 11:10:39.0400000
USD,5499,0,4811,625,687,375,I,3,EA,2019-01-13,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,2,EA,2019-02-05,2025-03-16 11:10:39.0400000
USD,4999,0,4374,125,624,875,I,8,EA,2019-02-05,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,8,EA,2019-02-05,2025-03-16 11:10:39.0400000
USD,288,0,252,0,36,0,I,3,EA,2019-02-05,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,9,EA,2019-02-05,2025-03-16 11:10:39.0400000
USD,4800,0,4200,0,600,0,I,4,EA,2019-02-03,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,2,EA,2019-02-03,2025-03-16 11:10:39.0400000
USD,4800,0,4200,0,600,0,I,6,EA,2019-02-03,2025-03-16 11:10:39.0400000
USD,1144,0,1001,0,143,0,I,9,EA,2019-02-03,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,2,EA,2019-02-03,2025-03-16 11:10:39.0400000
USD,1200,0,1050,0,150,0,I,9,EA,2019-02-03,2025-03-16 11:10:39.0400000
USD,1499,0,1311,625,187,375,I,4,EA,2019-02-03,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,4,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,6,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,288,0,252,0,36,0,I,2,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,8,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,2,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,1299,0,1136,625,162,375,I,7,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,5,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,699,0,611,625,87,375,I,2,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,4800,0,4200,0,600,0,I,4,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,4,EA,2019-01-23,2025-03-16 11:10:39.0400000
USD,7900,0,6912,500,987,500,I,5,EA,2019-01-15,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,3,EA,2019-01-15,2025-03-16 11:10:39.0400000
USD,1250,0,1093,750,156,250,I,10,EA,2019-01-15,2025-03-16 11:10:39.0400000
USD,319,0,279,125,39,875,I,3,EA,2019-01-15,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,5,EA,2019-01-15,2025-03-16 11:10:39.0400000
USD,699,0,611,625,87,375,I,7,EA,2019-01-15,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,5,EA,2019-01-15,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,3,EA,2019-01-15,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,1,EA,2019-01-15,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,5,EA,2019-01-25,2025-03-16 11:10:39.0400000
USD,899,0,786,625,112,375,I,6,EA,2019-01-25,2025-03-16 11:10:39.0400000
USD,3000,0,2625,0,375,0,I,7,EA,2019-01-25,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,10,EA,2019-01-25,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,2,EA,2019-01-20,2025-03-16 11:10:39.0400000
USD,4999,0,4374,125,624,875,I,7,EA,2019-01-20,2025-03-16 11:10:39.0400000
USD,4800,0,4200,0,600,0,I,2,EA,2019-01-20,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,5,EA,2019-01-20,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,8,EA,2019-01-20,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,4,EA,2019-01-20,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,7,EA,2019-01-20,2025-03-16 11:10:39.0400000
USD,299,0,261,625,37,375,I,10,EA,2019-01-19,2025-03-16 11:10:39.0400000
USD,1499,0,1311,625,187,375,I,4,EA,2019-01-19,2025-03-16 11:10:39.0400000
USD,249,0,217,875,31,125,I,9,EA,2019-01-28,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,4,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,2250,0,1968,750,281,250,I,5,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,4999,0,4374,125,624,875,I,6,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,721,0,630,875,90,125,I,7,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,3,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,8,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,3,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,1144,0,1001,0,143,0,I,10,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,2,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,3,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,10,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,721,0,630,875,90,125,I,9,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,3,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,3,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,7,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,3,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,10,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,4,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,1,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,5,EA,2019-01-17,2025-03-16 11:10:39.0400000
USD,721,0,630,875,90,125,I,8,EA,2019-01-19,2025-03-16 11:10:39.0400000
USD,5499,0,4811,625,687,375,I,1,EA,2019-01-19,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,5,EA,2019-01-19,2025-03-16 11:10:39.0400000
USD,5499,0,4811,625,687,375,I,3,EA,2019-01-19,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,3,EA,2019-01-19,2025-03-16 11:10:39.0400000
USD,249,0,217,875,31,125,I,5,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,699,0,611,625,87,375,I,5,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,3,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,3,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,721,0,630,875,90,125,I,9,EA,2019-01-22,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,1,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,1999,0,1749,125,249,875,I,8,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,288,0,252,0,36,0,I,7,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,1999,0,1749,125,249,875,I,3,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,721,0,630,875,90,125,I,4,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,319,0,279,125,39,875,I,7,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,1144,0,1001,0,143,0,I,5,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,10,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,4800,0,4200,0,600,0,I,7,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,9,EA,2019-01-27,2025-03-16 11:10:39.0400000
USD,1900,0,1662,500,237,500,I,3,EA,2019-02-19,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,6,EA,2019-02-19,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,1,EA,2019-02-19,2025-03-16 11:10:39.0400000
USD,1200,0,1050,0,150,0,I,8,EA,2019-01-25,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,4,EA,2019-02-12,2025-03-16 11:10:39.0400000
USD,1999,0,1749,125,249,875,I,8,EA,2019-02-12,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,6,EA,2019-02-12,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,9,EA,2019-02-12,2025-03-16 11:10:39.0400000
USD,1900,0,1662,500,237,500,I,5,EA,2019-02-12,2025-03-16 11:10:39.0400000
USD,299,0,261,625,37,375,I,2,EA,2019-02-09,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,2,EA,2019-02-09,2025-03-16 11:10:39.0400000
USD,1144,0,1001,0,143,0,I,5,EA,2019-01-28,2025-03-16 11:10:39.0400000
USD,249,0,217,875,31,125,I,8,EA,2019-01-28,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,6,EA,2019-01-28,2025-03-16 11:10:39.0400000
USD,899,0,786,625,112,375,I,8,EA,2019-01-28,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,4,EA,2019-01-28,2025-03-16 11:10:39.0400000
USD,1200,0,1050,0,150,0,I,6,EA,2019-01-28,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,1,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,699,0,611,625,87,375,I,10,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,1299,0,1136,625,162,375,I,4,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,1,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,10,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,699,0,611,625,87,375,I,2,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,1999,0,1749,125,249,875,I,3,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,10,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,10,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,8,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,1299,0,1136,625,162,375,I,1,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,6,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,3000,0,2625,0,375,0,I,2,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,8,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,288,0,252,0,36,0,I,1,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,10,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,699,0,611,625,87,375,I,2,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,5,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,1299,0,1136,625,162,375,I,8,EA,2019-02-02,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,7,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,5,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,899,0,786,625,112,375,I,2,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,4800,0,4200,0,600,0,I,1,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,5,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,2,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,288,0,252,0,36,0,I,3,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,1,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,6,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,4,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,5499,0,4811,625,687,375,I,2,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,2,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,1144,0,1001,0,143,0,I,5,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,299,0,261,625,37,375,I,5,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,5,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,249,0,217,875,31,125,I,4,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,7900,0,6912,500,987,500,I,6,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,4,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,1500,0,1312,500,187,500,I,8,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,1250,0,1093,750,156,250,I,2,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,1499,0,1311,625,187,375,I,4,EA,2019-03-04,2025-03-16 11:10:39.0400000
USD,1499,0,1311,625,187,375,I,6,EA,2019-03-04,2025-03-16 11:10:39.0400000
USD,1200,0,1050,0,150,0,I,1,EA,2019-03-04,2025-03-16 11:10:39.0400000
USD,3000,0,2625,0,375,0,I,1,EA,2019-03-04,2025-03-16 11:10:39.0400000
USD,4599,0,4024,125,574,875,I,5,EA,2019-03-04,2025-03-16 11:10:39.0400000
USD,721,0,630,875,90,125,I,9,EA,2019-03-04,2025-03-16 11:10:39.0400000
USD,525,0,459,375,65,625,I,9,EA,2019-03-04,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,4,EA,2019-03-04,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,7,EA,2019-03-04,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,3,EA,2019-02-11,2025-03-16 11:10:39.0400000
USD,1999,0,1749,125,249,875,I,5,EA,2019-02-11,2025-03-16 11:10:39.0400000
USD,4999,0,4374,125,624,875,I,3,EA,2019-02-11,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,8,EA,2019-02-11,2025-03-16 11:10:39.0400000
USD,1900,0,1662,500,237,500,I,2,EA,2019-02-11,2025-03-16 11:10:39.0400000
USD,1250,0,1093,750,156,250,I,7,EA,2019-03-07,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,9,EA,2019-03-07,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,5,EA,2019-03-07,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,5,EA,2019-03-07,2025-03-16 11:10:39.0400000
USD,288,0,252,0,36,0,I,10,EA,2019-03-07,2025-03-16 11:10:39.0400000
USD,721,0,630,875,90,125,I,1,EA,2019-03-07,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,4,EA,2019-03-07,2025-03-16 11:10:39.0400000
USD,5499,0,4811,625,687,375,I,1,EA,2019-03-07,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,7,EA,2019-03-07,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,8,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,1499,0,1311,625,187,375,I,10,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,699,0,611,625,87,375,I,10,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,2,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,319,0,279,125,39,875,I,9,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,400,0,350,0,50,0,I,10,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,4999,0,4374,125,624,875,I,6,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,4999,0,4374,125,624,875,I,5,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,1250,0,1093,750,156,250,I,1,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,4999,0,4374,125,624,875,I,7,EA,2019-03-10,2025-03-16 11:10:39.0400000
USD,1250,0,1093,750,156,250,I,9,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,1250,0,1093,750,156,250,I,5,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,4800,0,4200,0,600,0,I,7,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,299,0,261,625,37,375,I,3,EA,2019-02-13,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,10,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,10,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,1,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,9,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,5,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,1500,0,1312,500,187,500,I,7,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,9,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,4,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,1999,0,1749,125,249,875,I,1,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,2250,0,1968,750,281,250,I,3,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,4800,0,4200,0,600,0,I,3,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,7900,0,6912,500,987,500,I,8,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,249,0,217,875,31,125,I,5,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,5499,0,4811,625,687,375,I,10,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,5499,0,4811,625,687,375,I,9,EA,2019-02-18,2025-03-16 11:10:39.0400000
USD,525,0,459,375,65,625,I,9,EA,2019-02-28,2025-03-16 11:10:39.0400000
USD,5499,0,4811,625,687,375,I,9,EA,2019-02-28,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,6,EA,2019-02-28,2025-03-16 11:10:39.0400000
USD,699,0,611,625,87,375,I,5,EA,2019-02-28,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,9,EA,2019-02-28,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,7,EA,2019-02-28,2025-03-16 11:10:39.0400000
USD,7900,0,6912,500,987,500,I,9,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,4599,0,4024,125,574,875,I,6,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,10,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,7900,0,6912,500,987,500,I,5,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,1200,0,1050,0,150,0,I,3,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,319,0,279,125,39,875,I,1,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,1199,0,1049,125,149,875,I,2,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,899,0,786,625,112,375,I,3,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,10,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,1,EA,2019-03-09,2025-03-16 11:10:39.0400000
USD,1200,0,1050,0,150,0,I,5,EA,2019-03-11,2025-03-16 11:10:39.0400000
USD,5499,0,4811,625,687,375,I,2,EA,2019-03-11,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,10,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,1200,0,1050,0,150,0,I,1,EA,2019-03-02,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,9,EA,2019-03-13,2025-03-16 11:10:39.0400000
USD,1500,0,1312,500,187,500,I,5,EA,2019-03-13,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,2,EA,2019-03-05,2025-03-16 11:10:39.0400000
USD,3000,0,2625,0,375,0,I,7,EA,2019-03-05,2025-03-16 11:10:39.0400000
USD,1144,0,1001,0,143,0,I,4,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,10,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,689,0,602,875,86,125,I,1,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,10,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,4,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,699,0,611,625,87,375,I,8,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,7900,0,6912,500,987,500,I,7,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,7,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,299,0,261,625,37,375,I,10,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,649,0,567,875,81,125,I,1,EA,2019-03-20,2025-03-16 11:10:39.0400000
USD,4599,0,4024,125,574,875,I,7,EA,2019-03-27,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,8,EA,2019-03-27,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,1,EA,2019-03-27,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,1,EA,2019-03-27,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,7,EA,2019-03-27,2025-03-16 11:10:39.0400000
USD,1500,0,1312,500,187,500,I,8,EA,2019-03-27,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,6,EA,2019-03-11,2025-03-16 11:10:39.0400000
USD,4800,0,4200,0,600,0,I,3,EA,2019-03-11,2025-03-16 11:10:39.0400000
USD,799,0,699,125,99,875,I,6,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,899,0,786,625,112,375,I,2,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,449,0,392,875,56,125,I,5,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,400,0,350,0,50,0,I,9,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,6,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,1144,0,1001,0,143,0,I,7,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,4599,0,4024,125,574,875,I,4,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,3,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,1361,0,1190,875,170,125,I,5,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,1500,0,1312,500,187,500,I,8,EA,2019-03-16,2025-03-16 11:10:39.0400000
USD,400,0,350,0,50,0,I,5,EA,2019-03-05,2025-03-16 11:10:39.0400000
USD,1200,0,1050,0,150,0,I,10,EA,2019-03-05,2025-03-16 11:10:39.0400000
USD,249,0,217,875,31,125,I,4,EA,2019-03-05,2025-03-16 11:10:39.0400000
USD,400,0,350,0,50,0,I,9,EA,2019-03-05,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,8,EA,2019-03-05,2025-03-16 11:10:39.0400000
USD,379,0,331,625,47,375,I,5,EA,2019-03-05,2025-03-16 11:10:39.0400000
USD,399,0,349,125,49,875,I,4,EA,2019-03-11,2025-03-16 11:10:39.0400000
USD,2499,0,2186,625,312,375,I,1,EA,2019-03-12,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,5,EA,2019-03-12,2025-03-16 11:10:39.0400000
USD,3999,0,3499,125,499,875,I,1,EA,2019-03-12,2025-03-16 11:10:39.0400000
USD,5000,0,4375,0,625,0,I,8,EA,2019-03-12,2025-03-16 11:10:39.0400000
